word_from_dataset,matched_main_word,similarity_score
heinousness,rope,0.04987047967308983
hedge,light,0.07665803748620649
hector,shadow,0.0767845888209436
heliolatry,light,0.09772492135245442
heed,sound,0.13148725634342523
heliogram,light,0.16148500179769798
heliotropism,light,0.09465003414217626
helen,stone,0.07275687630642792
helena,light,0.09881832755933093
hellion,plague,0.10702445779793779
helm,light,0.08159452754407759
helpmate,stone,0.07810883972922208
hector,shadow,0.07334900813962268
helper,cure,0.0792403741845811
helpfulness,shadow,0.06965475601966864
helpmeet,rock,0.09744502390651301
help,sound,0.10431628874495692
helping,light,0.08828400255266872
hellhole,cure,0.0918015770306454
hem,stone,0.12043197675771342
helplessness,cure,0.08419215554736414
hemophiliac,sound,0.05139142541322267
hemolysin,stone,0.07019238507983559
hendiadys,sound,0.10382722270815374
hemstitch,stone,0.10151349087233223
henbane,stone,0.04757332360731022
henry,wind,0.0822394823439405
hepatoma,light,0.07644578810668366
herd,sound,0.08664176170760417
herbert,stone,0.07123650222871687
herder,cure,0.06099275168582265
herald,shadow,0.09023278800152511
hereditarianism,light,0.06511865292279284
herman,stone,0.07819989735929701
henry,rock,0.08295018263541029
hesitance,shadow,0.09748245103502758
hesperis,stone,0.07437904621286755
hesitancy,shadow,0.08197370707196262
heteronym,wind,0.09468125156520261
heterometaboly,twig,0.06921404948692424
hibernation,light,0.06570528276139721
hide,shield,0.17398861701935558
hiddenite,stone,0.06411759939118408
hilliness,shadow,0.09007517711278468
highness,stone,0.08278464722885638
hex,stone,0.07353637786482009
hillock,twig,0.14870734464797078
highlight,light,0.1329171544452428
hieroglyphic,star,0.07121600837687404
hijack,rock,0.12137286480118001
hillary,rock,0.056890558852981186
hint,cure,0.07681263408019286
hind,rock,0.09788131302207766
hire,cure,0.10366870381806634
hinge,light,0.0959966603119077
hindsight,twig,0.11801743353936814
hike,sound,0.1294993705143148
hiss,sound,0.1834978454059842
histrion,stone,0.06431594323401621
historiographer,shadow,0.0788529427027169
hive,rock,0.08004061083694369
hoaxer,sound,0.05225701697869184
hippotragus,star,0.06887844682874633
hissing,sound,0.24206690706791656
hit,stone,0.0987218591332877
hoard,rock,0.0953946893336039
history,cure,0.08088349649668367
hip,rock,0.12816605031248426
hitch,stone,0.11483370240278365
hogwash,light,0.09663969483905392
holdall,light,0.07664117384014138
hog,rock,0.10264386606999995
hoe,stone,0.0804387448747008
holdfast,sound,0.10243950017679491
hoist,rope,0.0816644634954322
holler,cure,0.0850513518511476
hodgepodge,rock,0.09505435365191188
hobble,wind,0.1484987123709138
holdup,sound,0.07379207302762701
holding,shadow,0.09575688829645619
holdover,shield,0.08735960507911793
hollow,stone,0.06949870290161424
holster,stone,0.0895211543602808
homebody,stone,0.05865212953835027
homework,rock,0.06411372643571307
homophone,sound,0.07151842697934889
homonym,stone,0.07114079711470521
honduran,shield,0.050898641945162776
homopteran,stone,0.07632177523479065
homosexual,light,0.08155732847467571
honk,sound,0.3000454397390115
honorific,stone,0.08282146713990653
honeysuckle,stone,0.08796737175469774
honor,shadow,0.08359674775155307
hoodoo,rock,0.09559810978509718
hopefulness,shadow,0.07724820564730278
hope,shadow,0.07327625510449079
hop,light,0.1295558927984667
homesickness,plague,0.07294396523683092
hold,sound,0.14343225124335168
hook,stone,0.08051532044894369
horde,rock,0.09840160334967167
horridness,cure,0.08040855489290098
hopper,rock,0.11563393090181492
horsewhip,stone,0.11487834734514785
hose,stone,0.09065565997900453
horseshoer,stone,0.06607082541390016
hostility,shield,0.08558955963152651
housebreaker,stone,0.05248520279872136
horehound,stone,0.05348090101108301
hoot,sound,0.2733552254269657
housemaid,rock,0.06936113070972887
hotfoot,rock,0.1024850886898805
houseful,stone,0.06609648700428401
hound,shadow,0.0875680738369255
host,light,0.0907488066700276
howard,stone,0.08418039178706463
houghton,stone,0.05889647533148737
huffiness,shadow,0.0778703039763852
hugo,wind,0.060301307918666516
hug,shield,0.10089623467859962
hullabaloo,sound,0.09623526121922835
huff,wind,0.14853491081225675
hum,sound,0.26995138253521267
humdinger,wind,0.07596417798870474
humdrum,light,0.07535338560487112
hulk,rock,0.11432339010121406
hundred,light,0.07566372765814988
huddle,shadow,0.09307630897803891
hundredth,rock,0.07874351464618383
hunt,shadow,0.10603969681764942
humbug,light,0.08193725474377232
hurdle,plague,0.07468316797117107
humpback,light,0.08719765462342197
hump,stone,0.12578858475109753
hungarian,flame,0.04751577027295017
hunk,stone,0.129268472394303
hurdler,wind,0.052715933995300834
hunks,stone,0.12119944083407137
husband,stone,0.10277652535640633
husk,stone,0.10927659685259758
hunch,shadow,0.07890248208176778
hussy,stone,0.09148152897212605
hush,sound,0.07332214181718925
hurry,wind,0.06243528406545956
husky,stone,0.11940208374054755
hydrant,flame,0.1396974776641887
hydrangea,stone,0.08553695737725359
hurt,shield,0.11924650261482367
hydrate,cure,0.09515685256223794
husky,stone,0.09564284478751484
hydrophyllum,star,0.06677667984791019
hydroplane,sound,0.10954430872954432
hypallage,stone,0.07041527422927528
hypocorism,rock,0.0862544040622953
hypnotic,light,0.10769446928302202
hypsography,rock,0.09270275657604492
hypostasis,stone,0.1252380268836606
hypodermic,shield,0.07042706726955378
hyssop,rock,0.07819033868249191
i,rock,0.08044099602373526
i,stone,0.11535504785364571
iconoclasm,rock,0.08946361860636452
icelandic,light,0.047058089365079867
ideal,stone,0.09925717759766724
identifier,shadow,0.07732647936371624
ida,stone,0.06786821388819929
idiot,shadow,0.08913611139926052
illiterate,light,0.08562682035851603
ilk,stone,0.11133842321273746
ignoramus,stone,0.08721941119463156
illinois,star,0.08052241820611432
ignatius,stone,0.0837796447228339
image,cure,0.11797231870275858
immortal,light,0.09329744938141099
impendency,light,0.0966309929921751
impact,shadow,0.1260018366969022
impairer,cure,0.11637251738298432
imperative,light,0.07995036879246208
impermeability,rock,0.11048276538345397
imp,shadow,0.07687939437440935
implausibleness,light,0.06612469848107178
impishness,shadow,0.06140471745557386
implant,stone,0.11280559251632019
implement,wind,0.08371965681886114
impossibleness,stone,0.07634740118203039
imprecation,plague,0.10413342168297034
impromptu,rock,0.09700686019902541
improvement,cure,0.17806537201329137
imprint,sound,0.0934098087838736
impost,stone,0.1304254603068177
import,stone,0.0824356174232877
improver,cure,0.14718926309558927
impulse,shadow,0.0808098738764469
impress,light,0.10327735124738721
incertitude,shadow,0.11768561472222284
incendiarism,flame,0.15907837765400204
incautiousness,shadow,0.05909912688825255
inch,light,0.09518749827873577
incense,flame,0.088014002311662
inciter,stone,0.0709455617187297
incipience,rock,0.09567437678804212
incredulity,light,0.07728912958503681
inconvenience,plague,0.15314339267703442
incline,sound,0.08934073267425824
increase,light,0.1084470625195843
incendiary,flame,0.15999022293592752
indecisiveness,rock,0.07484103421095575
indent,shadow,0.11917790615593161
indianan,shield,0.07507208237670034
indifference,flame,0.08516250870107725
indiction,wind,0.10012164161543304
indignation,cure,0.0851684130563925
indiana,stone,0.08711408706247174
indices,stone,0.08795895306063738
individual,sound,0.07437358157377288
indumentum,shield,0.1197554435602111
indument,shield,0.10102200630082402
indonesian,light,0.061527243565541095
inebriate,sound,0.09600097253849055
inertia,light,0.10806040271401121
indicator,star,0.12422493320581125
infatuation,flame,0.09256458193957495
inferior,light,0.11138416123764115
infinitive,light,0.08642356439310438
influence,shadow,0.15248834345786186
ingratiation,sound,0.0824214041950359
inger,stone,0.08223575361612157
ingratitude,shield,0.08096180210660603
inheritrix,shield,0.07297766422459072
inhibitor,cure,0.08530215120841339
initial,cure,0.13312219280089088
inkstand,stone,0.07124106600258537
initiate,cure,0.11362508570636487
inpour,sound,0.10309394913941854
input,cure,0.10360065727461014
insecticide,cure,0.08814011718816023
insectivore,stone,0.06679579948503016
insert,stone,0.09798104046192739
insecurity,shield,0.10051345644380257
inset,stone,0.11716922916865817
inside,stone,0.1193393598387445
instant,light,0.11770866455382571
institute,shadow,0.057843574318433566
instigant,shield,0.09028720920858123
instruction,cure,0.12452785276343008
insult,stone,0.08367520601773228
insurgent,stone,0.07160991735210485
intellectual,light,0.10002407188896782
intercessor,echo,0.08068987648428289
intercept,light,0.10271916692527225
intent,shadow,0.10421882456161283
intake,cure,0.15026987616271326
interestingness,shadow,0.08101784409305796
interleaf,shield,0.09013422933772726
interim,light,0.06941646386644945
interdict,light,0.09704207335543028
interchange,cure,0.07468013905780996
intermediate,light,0.12026756683602446
interior,stone,0.13789443232763873
interlock,stone,0.10009985000343526
intern,stone,0.08582960736203855
intravasation,cure,0.12721810537414696
intransitivity,light,0.08563277006246002
intrigue,shadow,0.07984145362581681
inventiveness,cure,0.07118785630663839
inverse,light,0.10471323025381402
iowan,shadow,0.06958305142330108
io,star,0.06410490850903666
invite,shield,0.08190140548865103
irascibility,flame,0.08559021541193668
ire,flame,0.09920362528106587
irishwoman,shield,0.06620092061016362
iridescence,light,0.1022743798110207
iranian,light,0.044385416705769704
iraqi,shield,0.062396636765963985
iron,stone,0.09483443036917098
irreverence,light,0.06152431140036993
ira,rock,0.0680225330494486
isaiah,cure,0.05962892956813998
irving,wind,0.06115850708210357
isle,sound,0.10802130292986584
island,star,0.07516832984844198
israeli,shadow,0.08250247649857118
itchiness,shield,0.0867302666216766
itch,shield,0.080440375145319
issue,cure,0.11280344002939555
its,stone,0.0779844784779185
isolde,stone,0.06956619476093831
issuing,cure,0.07898523471390477
ivy,star,0.07281812056363253
italian,light,0.06343833906766419
jabber,sound,0.14306489797076788
itinerant,sound,0.12687093639204958
jab,light,0.11093612253488111
it,wind,0.13036333937711678
jacob,stone,0.11219757642243008
jackson,stone,0.08635619152653284
jackanapes,shadow,0.07481910911506184
jailbird,stone,0.07411778490426224
jackknife,stone,0.10097204332691607
jade,stone,0.13374703854887396
jakes,stone,0.09588651536637866
jamaican,sound,0.057142417327813035
jack,light,0.08257854696203973
jam,stone,0.08676259984680189
jape,light,0.14504183002255397
jangle,sound,0.19556669632038548
jarful,stone,0.07861028568478863
japan,twig,0.0830729312733046
jag,light,0.08057018541915414
japanese,shadow,0.05771550242121141
jason,stone,0.0898751895351195
jam,rock,0.1756345596125687
james,rock,0.07239126714839444
jailhouse,shadow,0.06757253355878724
jaunt,shield,0.06384222724923991
jar,stone,0.10442094601877568
jeerer,sound,0.08440763779452636
jay,rock,0.07686991530739418
jemmy,rope,0.09973996898120616
jeer,light,0.07673779365909325
jack,light,0.08221187981947725
jawbreaker,stone,0.1258260508091255
jeopardy,shield,0.10699214667425076
jeremiad,rock,0.06787457672624614
jenny,stone,0.07811098449041254
jenny,light,0.0562811971588636
jean,stone,0.1125798081892444
jerk,stone,0.08184709461607327
jerome,stone,0.05813638147119839
jest,light,0.1477305131395103
jerry,rock,0.07040458854852161
jerky,light,0.08156064732756921
jerry,stone,0.10701264841217083
jiffy,twig,0.09158160822095539
jet,light,0.0923849292031399
jingoism,rock,0.09847075682941198
jibe,wind,0.13158950993857602
jingle,light,0.21383208111546517
jinx,shield,0.09598183120740382
jinks,wind,0.08731656926930277
jem,stone,0.1378784646575627
jocundity,light,0.15163939068377436
jimmy,rock,0.07420762600905148
joel,stone,0.08083801147228971
job,stone,0.10609934315479484
jig,light,0.08329627789915182
jive,rock,0.10454080776784658
joggle,rope,0.09822279904962958
jog,sound,0.11061547304663896
joke,light,0.10378009114290836
jockey,star,0.07942871898582599
jolt,cure,0.07473465529340181
john,rock,0.06728151705756683
jordanian,shield,0.054931110724557135
jotter,stone,0.06751156769546698
join,light,0.10151484798944202
jones,rock,0.1059952698965373
jimmy,stone,0.09739719364358668
jolliness,shadow,0.07703371142519079
joshua,stone,0.08153143312205723
jounce,light,0.12224628744789187
jot,stone,0.08903036515992505
joss,rock,0.09372472881357308
joseph,stone,0.08071247722724442
joust,shield,0.08232014938611217
joyousness,shadow,0.1092188949274733
joyce,stone,0.05321105801128893
judge,light,0.10205719553551662
judith,stone,0.07709127657348938
jug,light,0.06592024465752873
jumble,rock,0.06891962346683024
jump,sound,0.11220947471877979
judge,cure,0.10111959226952534
junket,stone,0.09708645829351892
junk,stone,0.11072182984457463
juvenal,rock,0.08562685638180279
juvenile,light,0.11426447557485542
jynx,sound,0.08784560267206558
kail,cure,0.08550896476202367
juvenility,shadow,0.09661292145773175
kaleidoscope,shield,0.06932668893783257
jynx,shadow,0.0788446029725412
kapok,light,0.12244017874464294
jut,sound,0.1074394916571759
keepsake,stone,0.0682335683278271
keeping,cure,0.10254270310672954
ken,stone,0.11126556627947255
kentuckian,shield,0.10475953858098745
ken,twig,0.12982244513674712
kennelly,light,0.056162353661824954
kelter,sound,0.09669247460242478
kelly,star,0.07742357308265474
kennel,stone,0.06393100032899816
kentucky,rock,0.05758428168033782
kenning,sound,0.0901484860449161
kashmiri,stone,0.06670309652957655
kettleful,sound,0.09825132989025905
keep,sound,0.12089143867205544
keyhole,shield,0.10404368902576651
kerygma,rock,0.0980211357633805
kelly,rock,0.08744217710145068
kettle,rock,0.0872992345155624
keynote,rock,0.12249694490064425
kick,cure,0.0904746556558918
key,stone,0.14104157554756266
kindergartener,shadow,0.04475253251177938
kindliness,light,0.05586394667408886
kindred,shadow,0.07297749655783928
kind,sound,0.08440614679027071
killer,cure,0.09852061369151784
kirghiz,light,0.07324342786649958
kiss,stone,0.10772581336988371
kink,rope,0.13420645508671306
kirk,flame,0.08924267792449025
kip,light,0.08964744269423089
kindergarten,rock,0.08180509535923752
klaxon,sound,0.14059690463793312
kit,stone,0.06788081129741463
